Wavelength,Carbonate (McArthur Basin KG-92-27),Calcite (JB-JLB-549),Calcite (GR-CMP-001),Dolomite (SH-SJG-079),Muscovite (GDS114),Muscovite (GDS120),Kaolinite (KGA-1),Montmorillonite (SAZ-1),Quartz (DH-MBW-003),Quartz (GDS74 Sand Ottowa),"Kerogen (PPRG114, H:C = 0.8)",Kerogen ?,Sap (JB-JLB-B84-A),Illite (Imt-1),Biotite H2S8 (USGS)
2.9115000,0.8286788,0.9959706,0.9553199,0.6851624,0.8109212,0.6443488,0.6725157,0.5089330,0.9914507,0.7699729,0.8812023,0.8101402,0.4386031,0.7165856,0.9391904
2.9119080,0.8285267,0.9959816,0.9553004,0.6848896,0.8109576,0.6443602,0.6730286,0.5094827,0.9914590,0.7698944,0.8809892,0.8099477,0.4385780,0.7164646,0.9392269
2.9123170,0.8283818,0.9959926,0.9552810,0.6846161,0.8109942,0.6443716,0.6735629,0.5100226,0.9914674,0.7698157,0.8808129,0.8097078,0.4385517,0.7163436,0.9392622
2.9127270,0.8282388,0.9959994,0.9552499,0.6843678,0.8110409,0.6444315,0.6742647,0.5105543,0.9914758,0.7696042,0.8805545,0.8095151,0.4385266,0.7163493,0.9392793
2.9131360,0.8280959,0.9960044,0.9552137,0.6841311,0.8110924,0.6445132,0.6750478,0.5110847,0.9914841,0.7693325,0.8803364,0.8093225,0.4385026,0.7164130,0.9392877
2.9135450,0.8279509,0.9960094,0.9551777,0.6838945,0.8111437,0.6445950,0.6758485,0.5116199,0.9914864,0.7690607,0.8800789,0.8091318,0.4385077,0.7164777,0.9392973
2.9139540,0.8278029,0.9960144,0.9551416,0.6836578,0.8111948,0.6446767,0.6766291,0.5121633,0.9914874,0.7687889,0.8797204,0.8088600,0.4385129,0.7165414,0.9393057
2.9143640,0.8276549,0.9960194,0.9551055,0.6834204,0.8112160,0.6447827,0.6774515,0.5127148,0.9914884,0.7686489,0.8794583,0.8086673,0.4385180,0.7165100,0.9393507
2.9147730,0.8275090,0.9960245,0.9550693,0.6831836,0.8112229,0.6448993,0.6783107,0.5132648,0.9914894,0.7685700,0.8791554,0.8084767,0.4385231,0.7164349,0.9394130
2.9151830,0.8273691,0.9960295,0.9550332,0.6829462,0.8112298,0.6450162,0.6791495,0.5138028,0.9914930,0.7684908,0.8789379,0.8082351,0.4384610,0.7163598,0.9394752
2.9155920,0.8272342,0.9960344,0.9549971,0.6827094,0.8112369,0.6451330,0.6800052,0.5143183,0.9914969,0.7684118,0.8786788,0.8079936,0.4383945,0.7162847,0.9395375
2.9160020,0.8271075,0.9960438,0.9549549,0.6825797,0.8112840,0.6452259,0.6809432,0.5148062,0.9915008,0.7683327,0.8784632,0.8077105,0.4383268,0.7162096,0.9395932
2.9164130,0.8269859,0.9960550,0.9549101,0.6824935,0.8113501,0.6453080,0.6819424,0.5152687,0.9915047,0.7682533,0.8782907,0.8074180,0.4382614,0.7161346,0.9396469
2.9168230,0.8268713,0.9960661,0.9548655,0.6824073,0.8114161,0.6453898,0.6829363,0.5157138,0.9915118,0.7681742,0.8781586,0.8070822,0.4382474,0.7160595,0.9397005
2.9172330,0.8267628,0.9960773,0.9548207,0.6823213,0.8114820,0.6454716,0.6839068,0.5161526,0.9915188,0.7680949,0.8780277,0.8067955,0.4382324,0.7159855,0.9397531
2.9176430,0.8266594,0.9960884,0.9547761,0.6822352,0.8115380,0.6455772,0.6848745,0.5165994,0.9915258,0.7680158,0.8779391,0.8065069,0.4382185,0.7159421,0.9397819
2.9180540,0.8265591,0.9960996,0.9547313,0.6821488,0.8115894,0.6456942,0.6858216,0.5170635,0.9915329,0.7679364,0.8778506,0.8062635,0.4382046,0.7159140,0.9398001
2.9184640,0.8264618,0.9961106,0.9546867,0.6820628,0.8116407,0.6458109,0.6867642,0.5175466,0.9915340,0.7678571,0.8776967,0.8060372,0.4381795,0.7158859,0.9398182
2.9188750,0.8263665,0.9961218,0.9546419,0.6819765,0.8116926,0.6459279,0.6877243,0.5180501,0.9915343,0.7677778,0.8775624,0.8058466,0.4381532,0.7158568,0.9398353
2.9192850,0.8262701,0.9961336,0.9546076,0.6819648,0.8117837,0.6460205,0.6885212,0.5185654,0.9915346,0.7679625,0.8773877,0.8057032,0.4381281,0.7158287,0.9398534
2.9196970,0.8261749,0.9961457,0.9545774,0.6819825,0.8118941,0.6461020,0.6892593,0.5190893,0.9915349,0.7682728,0.8771698,0.8056086,0.4381019,0.7157995,0.9398705
2.9201080,0.8260796,0.9961578,0.9545472,0.6820000,0.8120044,0.6461835,0.6899934,0.5196157,0.9915312,0.7685822,0.8769096,0.8055123,0.4380578,0.7157715,0.9398886
2.9205190,0.8259883,0.9961698,0.9545169,0.6820174,0.8121147,0.6462648,0.6907257,0.5201440,0.9915276,0.7688917,0.8766474,0.8053707,0.4380147,0.7157423,0.9399057
2.9209300,0.8259022,0.9961819,0.9544867,0.6820350,0.8122250,0.6463464,0.6913768,0.5206784,0.9915239,0.7690026,0.8763353,0.8052047,0.4379706,0.7157131,0.9399292
2.9213410,0.8258241,0.9961940,0.9544565,0.6820525,0.8123353,0.6464283,0.6920263,0.5212207,0.9915203,0.7690206,0.8761169,0.8050123,0.4379275,0.7156851,0.9399559
2.9217530,0.8257551,0.9962060,0.9544262,0.6820702,0.8124459,0.6465103,0.6926561,0.5217754,0.9915181,0.7690386,0.8758975,0.8048180,0.4378722,0.7156559,0.9399827
2.9221640,0.8256963,0.9962181,0.9543960,0.6820876,0.8125565,0.6465922,0.6932836,0.5223376,0.9915163,0.7690566,0.8757229,0.8046276,0.4378146,0.7156268,0.9400083
2.9225770,0.8256457,0.9962225,0.9543712,0.6820333,0.8126970,0.6466742,0.6939369,0.5229045,0.9915144,0.7688094,0.8755475,0.8043879,0.4377581,0.7155660,0.9400415
2.9229890,0.8256051,0.9962237,0.9543488,0.6819474,0.8128511,0.6467559,0.6945831,0.5234636,0.9915126,0.7684383,0.8753850,0.8041070,0.4377005,0.7154909,0.9400769
2.9234010,0.8255727,0.9962247,0.9543264,0.6818616,0.8130051,0.6468376,0.6952480,0.5240064,0.9915070,0.7680673,0.8752526,0.8038657,0.4377135,0.7154159,0.9401122
2.9238130,0.8255493,0.9962258,0.9543041,0.6817757,0.8131585,0.6469193,0.6958920,0.5245238,0.9915013,0.7676963,0.8751205,0.8036263,0.4377288,0.7153408,0.9401476
2.9242250,0.8255331,0.9962269,0.9542817,0.6816899,0.8132130,0.6470244,0.6965741,0.5250156,0.9914957,0.7673909,0.8749882,0.8033850,0.4377429,0.7152658,0.9402130
2.9246370,0.8255240,0.9962280,0.9542592,0.6816039,0.8132200,0.6471405,0.6972581,0.5254858,0.9914899,0.7671161,0.8748561,0.8031457,0.4377581,0.7151907,0.9402925
2.9250490,0.8255189,0.9962290,0.9542368,0.6815181,0.8132269,0.6472567,0.6979569,0.5259419,0.9914814,0.7668413,0.8746841,0.8029496,0.4378529,0.7151157,0.9403719
2.9254620,0.8255158,0.9962302,0.9542145,0.6814320,0.8132341,0.6473730,0.6986369,0.5263978,0.9914724,0.7665658,0.8744242,0.8026763,0.4379622,0.7150407,0.9404514
2.9258750,0.8255118,0.9962265,0.9541940,0.6813211,0.8132911,0.6474659,0.6993566,0.5268588,0.9914634,0.7664900,0.8742040,0.8024859,0.4380716,0.7150290,0.9404770
2.9262880,0.8255057,0.9962209,0.9541745,0.6812003,0.8133713,0.6475476,0.7000532,0.5273339,0.9914544,0.7665080,0.8739851,0.8022936,0.4381810,0.7150459,0.9404769
2.9267010,0.8254945,0.9962153,0.9541550,0.6810796,0.8134517,0.6476294,0.7007676,0.5278210,0.9914427,0.7665261,0.8737661,0.8021013,0.4382836,0.7150638,0.9404767
2.9271130,0.8254814,0.9962099,0.9541355,0.6809591,0.8135320,0.6477109,0.7014781,0.5283139,0.9914309,0.7665440,0.8735463,0.8019543,0.4383874,0.7150816,0.9404766
2.9275260,0.8254682,0.9962043,0.9541159,0.6808383,0.8136321,0.6477926,0.7021159,0.5288089,0.9914191,0.7665620,0.8732371,0.8017866,0.4384900,0.7150361,0.9404947
2.9279400,0.8254601,0.9961987,0.9540963,0.6807172,0.8137418,0.6478744,0.7027304,0.5292988,0.9914073,0.7665801,0.8730194,0.8015924,0.4385938,0.7149611,0.9405204
2.9283530,0.8254611,0.9961931,0.9540767,0.6805963,0.8138513,0.6479562,0.7033422,0.5297752,0.9913924,0.7665981,0.8728430,0.8014002,0.4386393,0.7148850,0.9405471
2.9287660,0.8254773,0.9961876,0.9540572,0.6804756,0.8139608,0.6480379,0.7039573,0.5302383,0.9913769,0.7666161,0.8726671,0.8011591,0.4386758,0.7148089,0.9405738
2.9291800,0.8255097,0.9961834,0.9540365,0.6804152,0.8140605,0.6481901,0.7045683,0.5306912,0.9913613,0.7664351,0.8725341,0.8009179,0.4387124,0.7147656,0.9405941
2.9295940,0.8255594,0.9961797,0.9540155,0.6803810,0.8141555,0.6483760,0.7051781,0.5311350,0.9913458,0.7661588,0.8724017,0.8006767,0.4387489,0.7147365,0.9406112
2.9300080,0.8256233,0.9961762,0.9539944,0.6803468,0.8142505,0.6485619,0.7057915,0.5315795,0.9913238,0.7658824,0.8722901,0.8004469,0.4387452,0.7147085,0.9406293
2.9304220,0.8256973,0.9961725,0.9539733,0.6803125,0.8143455,0.6487478,0.7063990,0.5320270,0.9913018,0.7656061,0.8722016,0.8002058,0.4387403,0.7146805,0.9406464
2.9308360,0.8257763,0.9961689,0.9539524,0.6802782,0.8144404,0.6488632,0.7070100,0.5324834,0.9912798,0.7655288,0.8721115,0.8000136,0.4387354,0.7147466,0.9406763
2.9312500,0.8258564,0.9961652,0.9539313,0.6802439,0.8145352,0.6489447,0.7076155,0.5329530,0.9912577,0.7655469,0.8719794,0.7998215,0.4387305,0.7148575,0.9407117
2.9316640,0.8259345,0.9961617,0.9539103,0.6802097,0.8146300,0.6490262,0.7082197,0.5334347,0.9912325,0.7655649,0.8718473,0.7996294,0.4387625,0.7149684,0.9407460
2.9320780,0.8260095,0.9961581,0.9538892,0.6801754,0.8147247,0.6491077,0.7088274,0.5339273,0.9912068,0.7655830,0.8716863,0.7994072,0.4387991,0.7150794,0.9407813
2.9324930,0.8260833,0.9961575,0.9538658,0.6801145,0.8148097,0.6492129,0.7093927,0.5344303,0.9911810,0.7655347,0.8715510,0.7992150,0.4388357,0.7151914,0.9408231
2.9329080,0.8261595,0.9961583,0.9538415,0.6800423,0.8148897,0.6493292,0.7099437,0.5349349,0.9911555,0.7654543,0.8713745,0.7990210,0.4388734,0.7153024,0.9408671
2.9333230,0.8262427,0.9961591,0.9538171,0.6799703,0.8149698,0.6494456,0.7105069,0.5354387,0.9911408,0.7653740,0.8711970,0.7988778,0.4389671,0.7154134,0.9409110
2.9337380,0.8263370,0.9961599,0.9537929,0.6798982,0.8150498,0.6495620,0.7110560,0.5359361,0.9911261,0.7652937,0.8710207,0.7987345,0.4390608,0.7155244,0.9409549
2.9341530,0.8264444,0.9961607,0.9537685,0.6798261,0.8151689,0.6496544,0.7115794,0.5364263,0.9911115,0.7651468,0.8708442,0.7985894,0.4391546,0.7155413,0.9409989
2.9345680,0.8265651,0.9961614,0.9537442,0.6797541,0.8153070,0.6497352,0.7120897,0.5369090,0.9910968,0.7649677,0.8705851,0.7984801,0.4392483,0.7155134,0.9410428
2.9349830,0.8266958,0.9961622,0.9537198,0.6796820,0.8154451,0.6498159,0.7126113,0.5373868,0.9910873,0.7647888,0.8704087,0.7983820,0.4393600,0.7154855,0.9410868
2.9353980,0.8268347,0.9961630,0.9536956,0.6796099,0.8155829,0.6498967,0.7131201,0.5378613,0.9910780,0.7646097,0.8702327,0.7982370,0.4394728,0.7154565,0.9411307
2.9358140,0.8269777,0.9961606,0.9536736,0.6795973,0.8157211,0.6500483,0.7135846,0.5383349,0.9910687,0.7643635,0.8700548,0.7980937,0.4395867,0.7154286,0.9411392
2.9362290,0.8271213,0.9961571,0.9536525,0.6796096,0.8158590,0.6502340,0.7140180,0.5388061,0.9910596,0.7640854,0.8698775,0.7978547,0.4397006,0.7153995,0.9411304
2.9366450,0.8272636,0.9961535,0.9536315,0.6796218,0.8159971,0.6504201,0.7144706,0.5392713,0.9910528,0.7638066,0.8697837,0.7976589,0.4398370,0.7153706,0.9411206
2.9370610,0.8274055,0.9961499,0.9536105,0.6796340,0.8161350,0.6506061,0.7149145,0.5397261,0.9910466,0.7635279,0.8696301,0.7973822,0.4399778,0.7153416,0.9411119
2.9374770,0.8275495,0.9961464,0.9535895,0.6796462,0.8162239,0.6507680,0.7153472,0.5401665,0.9910404,0.7633151,0.8695403,0.7971395,0.4401186,0.7153760,0.9411504
2.9378930,0.8276965,0.9961428,0.9535685,0.6796584,0.8162891,0.6509182,0.7157898,0.5405947,0.9910341,0.7631348,0.8694506,0.7968986,0.4402606,0.7154412,0.9412116
2.9383090,0.8278486,0.9961391,0.9535475,0.6796706,0.8163541,0.6510684,0.7162214,0.5410126,0.9910403,0.7629544,0.8693185,0.7967066,0.4403745,0.7155052,0.9412727
2.9387250,0.8280088,0.9961356,0.9535264,0.6796829,0.8164189,0.6512185,0.7166708,0.5414283,0.9910469,0.7627740,0.8692269,0.7965146,0.4404874,0.7155703,0.9413339
2.9391420,0.8281771,0.9961304,0.9534881,0.6798225,0.8165134,0.6513459,0.7171130,0.5418511,0.9910534,0.7623927,0.8690193,0.7963414,0.4406013,0.7156355,0.9413843
2.9395590,0.8283535,0.9961244,0.9534425,0.6800167,0.8166224,0.6514620,0.7175806,0.5422819,0.9910600,0.7619122,0.8688415,0.7961475,0.4407153,0.7156995,0.9414282
2.9399750,0.8285360,0.9961185,0.9533970,0.6802105,0.8167309,0.6515778,0.7180282,0.5427227,0.9910733,0.7614329,0.8686640,0.7959556,0.4408158,0.7157636,0.9414711
2.9403920,0.8287215,0.9961127,0.9533513,0.6804048,0.8168399,0.6516938,0.7184868,0.5431704,0.9910873,0.7609523,0.8684877,0.7957617,0.4409152,0.7158276,0.9415151
2.9408090,0.8289081,0.9961067,0.9533056,0.6805991,0.8169870,0.6517862,0.7189161,0.5436161,0.9911014,0.7603348,0.8683101,0.7956186,0.4410146,0.7158304,0.9415536
2.9412260,0.8290936,0.9961008,0.9532600,0.6807933,0.8171533,0.6518668,0.7193446,0.5440515,0.9911154,0.7596495,0.8681739,0.7954736,0.4411185,0.7158026,0.9415879
2.9416430,0.8292751,0.9960948,0.9532143,0.6809877,0.8173195,0.6519474,0.7197460,0.5444705,0.9911356,0.7589640,0.8680128,0.7953080,0.4412807,0.7157747,0.9416232
2.9420600,0.8294546,0.9960890,0.9531687,0.6811820,0.8174855,0.6520280,0.7201554,0.5448740,0.9911570,0.7582786,0.8678812,0.7951649,0.4414440,0.7157469,0.9416575
2.9424770,0.8296330,0.9960854,0.9531444,0.6813314,0.8176224,0.6521551,0.7205281,0.5452675,0.9911784,0.7577247,0.8677913,0.7950200,0.4416062,0.7158427,0.9416875
2.9428960,0.8298125,0.9960828,0.9531298,0.6814611,0.8177456,0.6523062,0.7208841,0.5456608,0.9912000,0.7572342,0.8676571,0.7949237,0.4417706,0.7160010,0.9417131
2.9433130,0.8299970,0.9960803,0.9531152,0.6815901,0.8178680,0.6524566,0.7212278,0.5460641,0.9912215,0.7567459,0.8675662,0.7947806,0.4419429,0.7161593,0.9417399
2.9437310,0.8301907,0.9960778,0.9531006,0.6817194,0.8179907,0.6526074,0.7215821,0.5464856,0.9912431,0.7562565,0.8674124,0.7946676,0.4421152,0.7163175,0.9417655
2.9441480,0.8303925,0.9960752,0.9530861,0.6818485,0.8181031,0.6527341,0.7219352,0.5469293,0.9912647,0.7558351,0.8673230,0.7945246,0.4422875,0.7164440,0.9418095
2.9445660,0.8306024,0.9960727,0.9530715,0.6819778,0.8182110,0.6528493,0.7222706,0.5473942,0.9912863,0.7554459,0.8672317,0.7944303,0.4424609,0.7165552,0.9418620
2.9449840,0.8308173,0.9960702,0.9530569,0.6821072,0.8183187,0.6529645,0.7226135,0.5478763,0.9913061,0.7550567,0.8670981,0.7943342,0.4425794,0.7166665,0.9419146
2.9454020,0.8310363,0.9960677,0.9530423,0.6822365,0.8184267,0.6530797,0.7229666,0.5483664,0.9913256,0.7546675,0.8670078,0.7942380,0.4426923,0.7167766,0.9419661
2.9458210,0.8312564,0.9960631,0.9530293,0.6822354,0.8185537,0.6532184,0.7233739,0.5488567,0.9913452,0.7540011,0.8669166,0.7940949,0.4428064,0.7167959,0.9420014
2.9462400,0.8314774,0.9960578,0.9530170,0.6821768,0.8186905,0.6533685,0.7237988,0.5493394,0.9913648,0.7531962,0.8668083,0.7939236,0.4429204,0.7167671,0.9420271
2.9466580,0.8316974,0.9960524,0.9530047,0.6821181,0.8188268,0.6535184,0.7242222,0.5498089,0.9913728,0.7523932,0.8667186,0.7936811,0.4430849,0.7167382,0.9420538
2.9470770,0.8319205,0.9960471,0.9529925,0.6820593,0.8189634,0.6536686,0.7246640,0.5502650,0.9913789,0.7515883,0.8666289,0.7934385,0.4432584,0.7167094,0.9420795
2.9474950,0.8321466,0.9960417,0.9529801,0.6820008,0.8190803,0.6537952,0.7250152,0.5507057,0.9913851,0.7505716,0.8665392,0.7931492,0.4434307,0.7166192,0.9421170
2.9479140,0.8323788,0.9960363,0.9529678,0.6819420,0.8191879,0.6539102,0.7253380,0.5511383,0.9913910,0.7494448,0.8664493,0.7928110,0.4436030,0.7164984,0.9421609
2.9483330,0.8326161,0.9960310,0.9529555,0.6818832,0.8192954,0.6540253,0.7256528,0.5515707,0.9913899,0.7483178,0.8663596,0.7925197,0.4437765,0.7163765,0.9422049
2.9487520,0.8328585,0.9960256,0.9529432,0.6818244,0.8194028,0.6541403,0.7259853,0.5520090,0.9913890,0.7471908,0.8662014,0.7921816,0.4439489,0.7162546,0.9422488
2.9491720,0.8331028,0.9960169,0.9529050,0.6818366,0.8195103,0.6542787,0.7263182,0.5524617,0.9913880,0.7461215,0.8660674,0.7919409,0.4441224,0.7162564,0.9422981
2.9495910,0.8333486,0.9960067,0.9528555,0.6818799,0.8196174,0.6544283,0.7266678,0.5529324,0.9913869,0.7450853,0.8659338,0.7917473,0.4442947,0.7163217,0.9423496
2.9500110,0.8335957,0.9959966,0.9528059,0.6819234,0.8197247,0.6545783,0.7270001,0.5534182,0.9913785,0.7440465,0.8657999,0.7915537,0.4444301,0.7163871,0.9424022
2.9504300,0.8338410,0.9959864,0.9527565,0.6819667,0.8198318,0.6547280,0.7273489,0.5539089,0.9913699,0.7430101,0.8656227,0.7914089,0.4445633,0.7164524,0.9424536
2.9508500,0.8340844,0.9959762,0.9527069,0.6820102,0.8199392,0.6548546,0.7276983,0.5543956,0.9913613,0.7420336,0.8654081,0.7912490,0.4446964,0.7164860,0.9424943
2.9512700,0.8343268,0.9959660,0.9526573,0.6820537,0.8200467,0.6549691,0.7280651,0.5548618,0.9913528,0.7410888,0.8652288,0.7911492,0.4448307,0.7165043,0.9425297
2.9516900,0.8345671,0.9959558,0.9526077,0.6820971,0.8201541,0.6550838,0.7284315,0.5552974,0.9913460,0.7401439,0.8650522,0.7910043,0.4449358,0.7165226,0.9425640
2.9521100,0.8348064,0.9959457,0.9525581,0.6821406,0.8202615,0.6551983,0.7287797,0.5556982,0.9913396,0.7391989,0.8649172,0.7909082,0.4450398,0.7165408,0.9425993
2.9525300,0.8350457,0.9959386,0.9525300,0.6822388,0.8203778,0.6553361,0.7291452,0.5560665,0.9913330,0.7384630,0.8648267,0.7907672,0.4451438,0.7165591,0.9426282
2.9529510,0.8352861,0.9959329,0.9525114,0.6823618,0.8204991,0.6554860,0.7295113,0.5564144,0.9913265,0.7378322,0.8646934,0.7906223,0.4452478,0.7165774,0.9426538
2.9533710,0.8355274,0.9959273,0.9524927,0.6824846,0.8206199,0.6556356,0.7298583,0.5567550,0.9913224,0.7372027,0.8645815,0.7904063,0.4454034,0.7165957,0.9426795
2.9537920,0.8357708,0.9959216,0.9524742,0.6826078,0.8207410,0.6557854,0.7302232,0.5571035,0.9913186,0.7365718,0.8644895,0.7902595,0.4455669,0.7166141,0.9427062
2.9542120,0.8360152,0.9959160,0.9524556,0.6827306,0.8208526,0.6559121,0.7305162,0.5574693,0.9913148,0.7360113,0.8643550,0.7900679,0.4457292,0.7167254,0.9427437
2.9546330,0.8362596,0.9959103,0.9524370,0.6828537,0.8209597,0.6560272,0.7307744,0.5578623,0.9913110,0.7354848,0.8642651,0.7899231,0.4458904,0.7168829,0.9427866
2.9550540,0.8365020,0.9959047,0.9524183,0.6829768,0.8210667,0.6561425,0.7310324,0.5582807,0.9913106,0.7349581,0.8641313,0.7897783,0.4460337,0.7170414,0.9428295
2.9554750,0.8367433,0.9958990,0.9523998,0.6831001,0.8211738,0.6562576,0.7312904,0.5587233,0.9913110,0.7344315,0.8640157,0.7896635,0.4461770,0.7171988,0.9428734
2.9558960,0.8369827,0.9958948,0.9524105,0.6831331,0.8212898,0.6563949,0.7315595,0.5591841,0.9913113,0.7336848,0.8638834,0.7895187,0.4463203,0.7172961,0.9428991
2.9563180,0.8372220,0.9958915,0.9524353,0.6831235,0.8214109,0.6565437,0.7318702,0.5596552,0.9913116,0.7328228,0.8637922,0.7893738,0.4464659,0.7173616,0.9429161
2.9567390,0.8374634,0.9958881,0.9524599,0.6831140,0.8215316,0.6566923,0.7321628,0.5601330,0.9913120,0.7319629,0.8636570,0.7892272,0.4466383,0.7174270,0.9429343
2.9571610,0.8377088,0.9958848,0.9524847,0.6831044,0.8216526,0.6568411,0.7324556,0.5606118,0.9913123,0.7311008,0.8635667,0.7890842,0.4468119,0.7174914,0.9429513
2.9575820,0.8379603,0.9958813,0.9525093,0.6830949,0.8217638,0.6569448,0.7327651,0.5610874,0.9913127,0.7304556,0.8634337,0.7889395,0.4469855,0.7175569,0.9429910
2.9580040,0.8382169,0.9958779,0.9525341,0.6830854,0.8218702,0.6570255,0.7330752,0.5615609,0.9913132,0.7299197,0.8632254,0.7887741,0.4471591,0.7176213,0.9430435
2.9584260,0.8384775,0.9958746,0.9525589,0.6830759,0.8219766,0.6571062,0.7333951,0.5620292,0.9913295,0.7293838,0.8630895,0.7886293,0.4474011,0.7176857,0.9430950
2.9588480,0.8387402,0.9958712,0.9525836,0.6830663,0.8220830,0.6571869,0.7337046,0.5624922,0.9913457,0.7288478,0.8629110,0.7884845,0.4476431,0.7177501,0.9431475
2.9592700,0.8390043,0.9958641,0.9525862,0.6830026,0.8222172,0.6572449,0.7340486,0.5629502,0.9913620,0.7288227,0.8627756,0.7883398,0.4478852,0.7177849,0.9432044
2.9596930,0.8392706,0.9958556,0.9525787,0.6829139,0.8223663,0.6572914,0.7343757,0.5634050,0.9913783,0.7290627,0.8626402,0.7881950,0.4481283,0.7178034,0.9432655
2.9601150,0.8395383,0.9958469,0.9525712,0.6828256,0.8225148,0.6573377,0.7347115,0.5638514,0.9914054,0.7293022,0.8625477,0.7880053,0.4483513,0.7178218,0.9433256
2.9605380,0.8398132,0.9958383,0.9525637,0.6827369,0.8226638,0.6573843,0.7350380,0.5642886,0.9914329,0.7295422,0.8624414,0.7878286,0.4485732,0.7178403,0.9433868
2.9609600,0.8400941,0.9958297,0.9525563,0.6826484,0.8227653,0.6574753,0.7353982,0.5647094,0.9914601,0.7302166,0.8623955,0.7875884,0.4487961,0.7178894,0.9434296
2.9613830,0.8403842,0.9958211,0.9525487,0.6825598,0.8228432,0.6575895,0.7357414,0.5651128,0.9914874,0.7311161,0.8623483,0.7873950,0.4490180,0.7179549,0.9434639
2.9618050,0.8406793,0.9958125,0.9525412,0.6824713,0.8229209,0.6577035,0.7360928,0.5654959,0.9915260,0.7320136,0.8623462,0.7872016,0.4491928,0.7180194,0.9434982
2.9622280,0.8409785,0.9958038,0.9525338,0.6823826,0.8229987,0.6578178,0.7364527,0.5658614,0.9915651,0.7329132,0.8623022,0.7870082,0.4493664,0.7180849,0.9435335
2.9626520,0.8412756,0.9957942,0.9525258,0.6823663,0.8230768,0.6579997,0.7367955,0.5662147,0.9916042,0.7339511,0.8622472,0.7867848,0.4495390,0.7181495,0.9435506
2.9630750,0.8415677,0.9957842,0.9525176,0.6823826,0.8231548,0.6582161,0.7371126,0.5665669,0.9916432,0.7350573,0.8621988,0.7865933,0.4497127,0.7182140,0.9435590
2.9634990,0.8418527,0.9957741,0.9525093,0.6823990,0.8232329,0.6584330,0.7374545,0.5669289,0.9916875,0.7361662,0.8621074,0.7864485,0.4499234,0.7182796,0.9435675
2.9639220,0.8421316,0.9957641,0.9525011,0.6824153,0.8233110,0.6586494,0.7377781,0.5673102,0.9917319,0.7372725,0.8620161,0.7863038,0.4501352,0.7183441,0.9435759
2.9643450,0.8424034,0.9957541,0.9524929,0.6824315,0.8234163,0.6588212,0.7380941,0.5677180,0.9917764,0.7386477,0.8618818,0.7861105,0.4503481,0.7184086,0.9436188
2.9647690,0.8426712,0.9957441,0.9524847,0.6824479,0.8235359,0.6589701,0.7383833,0.5681570,0.9918210,0.7401666,0.8617480,0.7859639,0.4505600,0.7184742,0.9436789
2.9651930,0.8429369,0.9957340,0.9524765,0.6824643,0.8236555,0.6591190,0.7386720,0.5686224,0.9918667,0.7416855,0.8615814,0.7857444,0.4507999,0.7185388,0.9437400
2.9656170,0.8431996,0.9957239,0.9524683,0.6824807,0.8237750,0.6592679,0.7389539,0.5691092,0.9919125,0.7432046,0.8614010,0.7855510,0.4510420,0.7186044,0.9438001
2.9660410,0.8434593,0.9957119,0.9524523,0.6824690,0.8238948,0.6593937,0.7392765,0.5696089,0.9919584,0.7445681,0.8612220,0.7853577,0.4512841,0.7186701,0.9438548
2.9664660,0.8437179,0.9956990,0.9524328,0.6824443,0.8240147,0.6595077,0.7396094,0.5701116,0.9920042,0.7458528,0.8610425,0.7851624,0.4515274,0.7187347,0.9439063
2.9668900,0.8439736,0.9956861,0.9524133,0.6824198,0.8241343,0.6596214,0.7399318,0.5706121,0.9920531,0.7471347,0.8608619,0.7849691,0.4517684,0.7188003,0.9439577
2.9673140,0.8442302,0.9956731,0.9523938,0.6823951,0.8242536,0.6597352,0.7402542,0.5711054,0.9921022,0.7484165,0.8606961,0.7847403,0.4520106,0.7188660,0.9440092
2.9677390,0.8444878,0.9956602,0.9523743,0.6823704,0.8243368,0.6598718,0.7406370,0.5715924,0.9921514,0.7494842,0.8605636,0.7844983,0.4522528,0.7189909,0.9440607
2.9681630,0.8447505,0.9956472,0.9523548,0.6823458,0.8244003,0.6600199,0.7410101,0.5720722,0.9922005,0.7504357,0.8604714,0.7842565,0.4524938,0.7191487,0.9441122
2.9685880,0.8450183,0.9956344,0.9523352,0.6823211,0.8244639,0.6601683,0.7414089,0.5725479,0.9922509,0.7513895,0.8603360,0.7840146,0.4527181,0.7193065,0.9441636
2.9690130,0.8452912,0.9956214,0.9523156,0.6822963,0.8245276,0.6603167,0.7417820,0.5730193,0.9923013,0.7523435,0.8602444,0.7837726,0.4529401,0.7194643,0.9442151
