Wavelength,1TB,2TB,3TB_1,3TB_2,4TB,5TB,6TB,7TB,8TB,9TB,11TB,12TB,13TB,14TB,15TB,16TB,17TB,18TB,19TB,20TB,21TB,22TB,23TB,24TB,25TB,26aTB,26bTB,27aTB,28TB,29TB
3.27515000,0.89373226,0.89841812,0.95715990,0.94520825,0.92694509,0.93375637,0.92052532,0.93422201,0.95017016,0.93821785,0.93652137,0.95108354,0.90053457,0.85139604,0.84509346,0.88105088,0.92428871,0.95637465,0.93599594,0.95244597,0.96060946,0.95546565,0.89528322,0.91779230,0.90081365,0.90810527,0.95984177,0.93256618,0.93748694,0.93329247
3.27566700,0.89389682,0.89845551,0.95714979,0.94522055,0.92698352,0.93380555,0.92058083,0.93426105,0.95018134,0.93820545,0.93653426,0.95113687,0.90053506,0.85128554,0.84525061,0.88114928,0.92432203,0.95636083,0.93601616,0.95243099,0.96057960,0.95547549,0.89534436,0.91782352,0.90080841,0.90813986,0.95985229,0.93260068,0.93746710,0.93330877
3.27618500,0.89406140,0.89850845,0.95713763,0.94523183,0.92701991,0.93384755,0.92062503,0.93430011,0.95019354,0.93818900,0.93654512,0.95118311,0.90053140,0.85116864,0.84542568,0.88125185,0.92435024,0.95634094,0.93603128,0.95241296,0.96054873,0.95548229,0.89540448,0.91786097,0.90079189,0.90817241,0.95986585,0.93263315,0.93744220,0.93332611
3.27670200,0.89422184,0.89857588,0.95712236,0.94524412,0.92705218,0.93388438,0.92066098,0.93433710,0.95020574,0.93816848,0.93655291,0.95121919,0.90052461,0.85104529,0.84561965,0.88135543,0.92437023,0.95631596,0.93604435,0.95239080,0.96051684,0.95548301,0.89546255,0.91790358,0.90076609,0.90820080,0.95988243,0.93266052,0.93740814,0.93334242
3.27722000,0.89437819,0.89864851,0.95710504,0.94525334,0.92708036,0.93391608,0.92069179,0.93437206,0.95021693,0.93814594,0.93655561,0.95124715,0.90051471,0.85091339,0.84582942,0.88145697,0.92437998,0.95628491,0.93605845,0.95236252,0.96048395,0.95547968,0.89551960,0.91794931,0.90073723,0.90822612,0.95990003,0.93268483,0.93736495,0.93335771
3.27773700,0.89452731,0.89871698,0.95708461,0.94525844,0.92710444,0.93394467,0.92072053,0.93439983,0.95022607,0.93812237,0.93655319,0.95126698,0.90050583,0.85077718,0.84605075,0.88155538,0.92437843,0.95624980,0.93607458,0.95232603,0.96045104,0.95547025,0.89557766,0.91799607,0.90070836,0.90824521,0.95991358,0.93270403,0.93731362,0.93336993
3.27825500,0.89467028,0.89877097,0.95706213,0.94525738,0.92712544,0.93397122,0.92075237,0.93442145,0.95023014,0.93809779,0.93654670,0.95128277,0.90050009,0.85063886,0.84627736,0.88164966,0.92436767,0.95621266,0.93609175,0.95228033,0.96041612,0.95545780,0.89563472,0.91803974,0.90068464,0.90826018,0.95992310,0.93271917,0.93725418,0.93337807
3.27877500,0.89480607,0.89880326,0.95703864,0.94524915,0.92714647,0.93399677,0.92078938,0.93443491,0.95022813,0.93807628,0.93653616,0.95129755,0.90050168,0.85050271,0.84650089,0.88173673,0.92435079,0.95617656,0.93610996,0.95222441,0.96037817,0.95544334,0.89569283,0.91807515,0.90066813,0.90827107,0.95992353,0.93273024,0.93718764,0.93338215
3.27929300,0.89493566,0.89881478,0.95701512,0.94523473,0.92716850,0.93402229,0.92083152,0.93444423,0.95022000,0.93805475,0.93652457,0.95131232,0.90051156,0.85037616,0.84671174,0.88181548,0.92433079,0.95614348,0.93612406,0.95215924,0.96033818,0.95542885,0.89575194,0.91810121,0.90065880,0.90828191,0.95991587,0.93273926,0.93711703,0.93338212
3.27981100,0.89506009,0.89881388,0.95699367,0.94521619,0.92719361,0.93404678,0.92087572,0.93445151,0.95020576,0.93803322,0.93651094,0.95132911,0.90053185,0.85026030,0.84690473,0.88188386,0.92431182,0.95611446,0.93613510,0.95208792,0.96029312,0.95541640,0.89581105,0.91811381,0.90065768,0.90829482,0.95989810,0.93274623,0.93704336,0.93338106
3.28033000,0.89518043,0.89880989,0.95697223,0.94519766,0.92721975,0.93407026,0.92091787,0.93446187,0.95018543,0.93800967,0.93649426,0.95134795,0.90056257,0.85015624,0.84707251,0.88194086,0.92429595,0.95608848,0.93614104,0.95201047,0.96024402,0.95540598,0.89586812,0.91811607,0.90065967,0.90831189,0.95987327,0.93275219,0.93696666,0.93338104
3.28084900,0.89529665,0.89881108,0.95695286,0.94517914,0.92724487,0.93409167,0.92095488,0.93447736,0.95016307,0.93798104,0.93647553,0.95136983,0.90059850,0.85006182,0.84721505,0.88198336,0.92428417,0.95606556,0.93614289,0.95193096,0.96018984,0.95539657,0.89592212,0.91810797,0.90066267,0.90833413,0.95984339,0.93275612,0.93688690,0.93338307
3.28136700,0.89540873,0.89882054,0.95693244,0.94516265,0.92726588,0.93410896,0.92098569,0.93450002,0.95013968,0.93794427,0.93645170,0.95139272,0.90063441,0.84997273,0.84733444,0.88201340,0.92427648,0.95604059,0.93614167,0.95185042,0.96013059,0.95538513,0.89597098,0.91809468,0.90066259,0.90836358,0.95980945,0.93275799,0.93680206,0.93338916
3.28188700,0.89551776,0.89883625,0.95691101,0.94514825,0.92728076,0.93412215,0.92101035,0.93452988,0.95011733,0.93789634,0.93642380,0.95141664,0.90066515,0.84988261,0.84743706,0.88203001,0.92427190,0.95601158,0.93613944,0.95177196,0.96006528,0.95537168,0.89601781,0.91807935,0.90065636,0.90839928,0.95977553,0.93275580,0.93671013,0.93339733
3.28240600,0.89562163,0.89885091,0.95688647,0.94513178,0.92728639,0.93413121,0.92103190,0.93456178,0.95009598,0.93783723,0.93639385,0.95143954,0.90068443,0.84978711,0.84753018,0.88203934,0.92426628,0.95597446,0.93613619,0.95169347,0.95999692,0.95535214,0.89606258,0.91806400,0.90064087,0.90843702,0.95974160,0.93274952,0.93661108,0.93340651
3.28292600,0.89572243,0.89885212,0.95685782,0.94511224,0.92728383,0.93413514,0.92105347,0.93459267,0.95007668,0.93776695,0.93636391,0.95146143,0.90068915,0.84968413,0.84762018,0.88204247,0.92425863,0.95592720,0.93613090,0.95161603,0.95992248,0.95532652,0.89610942,0.91805384,0.90061820,0.90847479,0.95970869,0.93273918,0.93650086,0.93341263
3.28344600,0.89582219,0.89883158,0.95682400,0.94508653,0.92727615,0.93413494,0.92107504,0.93461536,0.95005534,0.93768347,0.93633500,0.95148130,0.90067721,0.84956937,0.84771439,0.88204561,0.92424481,0.95586878,0.93612357,0.95153756,0.95984298,0.95529685,0.89616139,0.91804887,0.90058628,0.90850739,0.95967578,0.93272373,0.93637845,0.93341160
3.28396600,0.89591990,0.89878308,0.95678399,0.94505259,0.92726538,0.93413063,0.92109867,0.93462676,0.95002994,0.93758880,0.93630812,0.95149811,0.90064965,0.84944604,0.84781071,0.88204770,0.92422382,0.95580022,0.93611011,0.95145499,0.95975840,0.95526211,0.89621849,0.91804803,0.90055025,0.90853069,0.95964085,0.93270216,0.93624283,0.93340137
3.28448500,0.89601863,0.89870761,0.95673880,0.94500835,0.92725153,0.93412218,0.92112022,0.93462175,0.94999842,0.93748092,0.93628021,0.95151086,0.90060958,0.84931305,0.84790596,0.88205082,0.92419153,0.95572151,0.93608949,0.95136421,0.95966673,0.95522533,0.89627864,0.91805133,0.90051215,0.90854259,0.95960288,0.93267445,0.93609400,0.93337988
3.28500500,0.89611840,0.89860834,0.95668743,0.94495488,0.92723461,0.93410860,0.92113767,0.93459931,0.94995878,0.93736086,0.93624619,0.95152057,0.90056016,0.84917365,0.84799492,0.88205292,0.92414695,0.95563469,0.93606070,0.95126319,0.95956695,0.95518654,0.89633984,0.91805671,0.90047406,0.90854107,0.95955986,0.93263860,0.93593095,0.93334615
3.28552600,0.89622129,0.89849147,0.95662782,0.94489216,0.92721053,0.93408885,0.92114895,0.93456048,0.94990999,0.93722760,0.93620095,0.95152724,0.90050243,0.84902892,0.84807024,0.88205296,0.92409007,0.95553875,0.93602171,0.95114682,0.95945704,0.95514471,0.89639593,0.91806003,0.90043599,0.90852510,0.95950978,0.93259255,0.93575471,0.93330220
3.28604600,0.89632519,0.89836319,0.95656096,0.94481914,0.92717617,0.93406291,0.92115301,0.93450626,0.94985305,0.93708213,0.93614039,0.95153289,0.90043739,0.84888523,0.84812660,0.88204780,0.92401881,0.95543469,0.93597351,0.95101609,0.95933801,0.95509780,0.89644483,0.91806127,0.90039892,0.90849670,0.95945060,0.93253527,0.93556525,0.93324700
3.28656800,0.89643118,0.89822977,0.95648587,0.94473587,0.92712748,0.93402875,0.92114988,0.93444283,0.94978800,0.93692449,0.93606046,0.95153653,0.90036718,0.84874372,0.84816303,0.88203647,0.92393219,0.95532152,0.93591511,0.95086796,0.95920682,0.95504381,0.89648247,0.91805737,0.90035983,0.90845594,0.95937930,0.93246679,0.93536361,0.93318364
3.28708700,0.89653610,0.89809213,0.95640144,0.94464125,0.92706338,0.93398837,0.92114157,0.93437219,0.94971681,0.93675666,0.93596110,0.95153912,0.90028858,0.84860964,0.84817939,0.88201781,0.92383015,0.95519919,0.93584748,0.95070339,0.95906345,0.95497966,0.89650776,0.91804823,0.90031762,0.90840270,0.95929686,0.93238705,0.93514976,0.93311309
3.28760900,0.89663695,0.89795456,0.95630570,0.94453432,0.92698391,0.93393877,0.92112917,0.93429645,0.94963752,0.93657971,0.93584545,0.95153971,0.90020171,0.84848312,0.84818216,0.88198782,0.92371276,0.95506573,0.93577070,0.95052452,0.95890794,0.95490236,0.89652182,0.91803396,0.90027133,0.90833608,0.95920232,0.93229918,0.93492171,0.93303542
3.28813000,0.89673160,0.89781489,0.95620065,0.94441504,0.92689316,0.93388091,0.92111161,0.93421660,0.94955109,0.93639463,0.93571344,0.95153623,0.90010441,0.84836193,0.84817544,0.88194122,0.92357893,0.95492111,0.93568266,0.95033026,0.95873823,0.95481288,0.89652867,0.91801243,0.90021989,0.90825393,0.95909464,0.93220416,0.93467942,0.93294957
3.28865200,0.89681597,0.89767109,0.95608219,0.94428446,0.92679524,0.93381380,0.92108582,0.93413368,0.94945247,0.93619736,0.93556920,0.95152768,0.89999567,0.84824075,0.84816138,0.88187494,0.92342871,0.95476533,0.93558441,0.95012064,0.95855434,0.95471022,0.89653042,0.91798470,0.90016333,0.90815319,0.95897382,0.93210404,0.93441987,0.93285452
3.28917300,0.89688797,0.89752002,0.95595236,0.94414358,0.92669320,0.93373533,0.92104560,0.93404358,0.94934062,0.93598686,0.93541270,0.95151303,0.89987545,0.84810991,0.84813783,0.88178376,0.92326411,0.95459535,0.93547491,0.94989461,0.95835624,0.95459540,0.89653112,0.91794659,0.90010264,0.90803071,0.95884289,0.93199984,0.93414101,0.93274924
3.28969400,0.89694658,0.89735547,0.95580910,0.94399345,0.92658705,0.93364451,0.92098684,0.93394218,0.94921351,0.93575808,0.93524190,0.95148924,0.89974274,0.84796193,0.84810375,0.88166460,0.92308310,0.95441116,0.93535315,0.94965013,0.95814193,0.95447043,0.89653183,0.91789501,0.90003578,0.90788651,0.95870085,0.93188746,0.93383980,0.93262965
3.29021600,0.89699181,0.89716607,0.95565037,0.94383202,0.92647169,0.93353825,0.92090439,0.93382542,0.94906911,0.93550289,0.93505478,0.95145937,0.89959755,0.84778720,0.84805076,0.88151331,0.92288773,0.95420872,0.93521607,0.94938209,0.95791039,0.95433533,0.89653460,0.91782895,0.89996276,0.90772165,0.95854870,0.93176388,0.93351218,0.93249371
3.29073800,0.89702468,0.89694352,0.95547511,0.94366030,0.92633991,0.93341344,0.92079722,0.93368815,0.94890641,0.93521824,0.93484725,0.95142239,0.89943986,0.84758461,0.84797148,0.88133300,0.92267595,0.95398499,0.93506468,0.94908433,0.95766061,0.95419009,0.89653942,0.91774528,0.89987741,0.90753611,0.95838544,0.93162192,0.93315509,0.93233733
3.29126100,0.89704418,0.89667850,0.95528232,0.94347522,0.92618148,0.93326805,0.92066740,0.93352730,0.94872540,0.93489701,0.93461624,0.95137933,0.89927073,0.84735633,0.84785750,0.88112264,0.92244263,0.95373793,0.93489492,0.94875379,0.95738853,0.95403270,0.89654221,0.91764091,0.89977871,0.90733300,0.95821006,0.93145651,0.93276348,0.93215643
3.29178300,0.89705336,0.89636269,0.95506989,0.94327265,0.92598713,0.93310101,0.92051903,0.93333874,0.94852506,0.93453716,0.93435868,0.95133017,0.89908700,0.84710768,0.84770245,0.88088426,0.92218365,0.95346550,0.93470470,0.94838531,0.95709313,0.95386110,0.89654190,0.91751683,0.89966252,0.90711332,0.95801749,0.93126252,0.93233324,0.93194792
3.29230600,0.89705123,0.89599301,0.95483682,0.94304746,0.92574664,0.93290926,0.92035624,0.93311942,0.94830540,0.93413565,0.93407051,0.95127492,0.89888975,0.84684618,0.84749904,0.88061480,0.92188980,0.95316366,0.93448997,0.94797380,0.95677240,0.95367328,0.89653443,0.91737412,0.89952785,0.90687608,0.95780371,0.93103486,0.93185729,0.93170772
3.29282800,0.89703569,0.89556735,0.95458101,0.94279655,0.92545997,0.93269277,0.92018211,0.93286933,0.94806437,0.93369248,0.93375067,0.95121154,0.89867581,0.84657930,0.84724614,0.88031318,0.92155593,0.95283341,0.93424763,0.94752128,0.95642327,0.95346620,0.89651566,0.91721379,0.89937568,0.90661916,0.95756566,0.93077454,0.93133256,0.93143481
3.29335100,0.89700574,0.89508472,0.95430147,0.94251582,0.92512511,0.93244848,0.91999562,0.93258539,0.94779690,0.93320562,0.93339511,0.95113903,0.89844523,0.84630922,0.84693960,0.87997010,0.92117179,0.95247071,0.93397363,0.94702265,0.95604172,0.95323580,0.89648357,0.91703585,0.89920707,0.90633744,0.95729831,0.93047954,0.93074892,0.93112714
3.29387400,0.89696034,0.89454612,0.95399612,0.94220013,0.92474614,0.93217431,0.91979368,0.93226761,0.94750196,0.93267710,0.93300178,0.95105434,0.89819277,0.84603592,0.84658150,0.87958036,0.92073532,0.95207351,0.93366386,0.94647994,0.95562569,0.95298106,0.89643609,0.91684445,0.89902408,0.90602882,0.95699964,0.93015290,0.93010329,0.93078677
3.29439700,0.89689948,0.89394948,0.95366494,0.94184845,0.92432818,0.93186821,0.91957217,0.93191598,0.94717651,0.93210386,0.93256965,0.95095543,0.89791739,0.84575297,0.84617393,0.87913878,0.92024345,0.95163980,0.93331935,0.94589419,0.95517216,0.95269793,0.89637630,0.91663853,0.89882772,0.90568918,0.95666660,0.92979463,0.92939264,0.93041367
3.29492000,0.89682317,0.89329376,0.95330485,0.94145562,0.92387637,0.93152810,0.91932696,0.93153050,0.94681748,0.93148490,0.93209669,0.95084027,0.89761390,0.84545501,0.84572005,0.87864120,0.91969925,0.95116652,0.93293804,0.94526334,0.95467605,0.95238439,0.89630626,0.91641915,0.89861799,0.90531643,0.95630021,0.92940471,0.92861290,0.93001196
3.29544500,0.89673350,0.89257797,0.95291070,0.94101962,0.92339278,0.93115094,0.91905292,0.93111119,0.94642186,0.93081819,0.93157882,0.95070482,0.89727919,0.84513674,0.84522308,0.87808767,0.91910583,0.95064964,0.93252099,0.94458536,0.95413536,0.95203740,0.89622803,0.91618633,0.89839389,0.90490855,0.95589947,0.92897911,0.92776307,0.92957959
3.29596800,0.89663040,0.89180202,0.95248039,0.94054246,0.92288147,0.93073665,0.91874899,0.93066006,0.94599060,0.93010472,0.93101907,0.95054904,0.89691111,0.84479806,0.84468920,0.87748225,0.91847030,0.95008810,0.93207121,0.94386020,0.95354903,0.95165896,0.89614567,0.91594000,0.89815229,0.90446443,0.95546941,0.92852082,0.92685022,0.92911959
3.29649200,0.89651496,0.89096804,0.95200981,0.94002108,0.92233631,0.93028323,0.91841415,0.93017611,0.94552070,0.92933943,0.93041440,0.95037093,0.89650555,0.84443583,0.84411851,0.87682707,0.91779580,0.94947890,0.93158669,0.94308176,0.95291506,0.95124707,0.89605922,0.91568022,0.89789220,0.90397998,0.95500904,0.92802479,0.92587540,0.92862996
3.29701600,0.89638818,0.89008223,0.95149586,0.93945856,0.92175935,0.92979374,0.91805047,0.92966241,0.94501520,0.92852434,0.92976481,0.95016845,0.89606561,0.84405430,0.84351413,0.87612833,0.91708947,0.94882505,0.93107049,0.94225001,0.95223446,0.95080678,0.89596866,0.91540593,0.89761462,0.90345622,0.95452441,0.92749609,0.92484570,0.92810863
3.29754000,0.89624800,0.88915081,0.95093956,0.93885695,0.92114750,0.92927128,0.91765897,0.92911793,0.94447306,0.92766047,0.92907234,0.94994566,0.89559338,0.84365455,0.84287395,0.87539018,0.91635236,0.94812961,0.93052261,0.94136700,0.95151128,0.95034013,0.89587093,0.91511609,0.89732060,0.90289005,0.95401654,0.92693882,0.92376722,0.92755458
3.29806400,0.89609443,0.88818205,0.95034505,0.93822243,0.92050283,0.92871893,0.91724377,0.92854576,0.94389939,0.92675087,0.92834208,0.94970256,0.89509198,0.84323657,0.84219796,0.87461468,0.91558650,0.94739561,0.92994406,0.94043376,0.95075058,0.94985319,0.89576293,0.91481071,0.89701218,0.90228353,0.95348945,0.92635705,0.92264810,0.92696884
3.29858800,0.89592643,0.88718218,0.94972059,0.93755910,0.91982532,0.92814083,0.91680589,0.92794690,0.94329825,0.92579960,0.92757914,0.94944524,0.89456556,0.84279930,0.84148829,0.87380599,0.91479601,0.94663016,0.92933689,0.93945849,0.94995846,0.94934902,0.89564159,0.91448978,0.89669244,0.90163976,0.95294620,0.92575996,0.92149543,0.92635242
3.29911300,0.89574505,0.88615433,0.94907135,0.93687109,0.91911909,0.92754006,0.91634845,0.92732549,0.94267575,0.92481073,0.92679170,0.94917879,0.89401833,0.84234169,0.84074389,0.87296412,0.91397885,0.94583834,0.92870214,0.93844632,0.94914100,0.94883065,0.89550693,0.91415333,0.89636244,0.90096290,0.95238678,0.92515064,0.92031126,0.92570840
3.29963900,0.89555029,0.88510574,0.94840972,0.93616664,0.91839030,0.92692281,0.91587454,0.92668767,0.94203902,0.92379544,0.92599202,0.94890625,0.89345444,0.84186373,0.83997529,0.87209840,0.91314219,0.94502826,0.92804695,0.93741263,0.94830833,0.94830012,0.89535997,0.91380237,0.89602422,0.90026743,0.95181726,0.92453724,0.91910576,0.92504497
3.30016300,0.89534724,0.88404154,0.94774599,0.93545083,0.91764917,0.92629316,0.91538823,0.92604160,0.94139818,0.92276590,0.92519127,0.94863572,0.89288112,0.84136857,0.83919292,0.87121811,0.91229421,0.94420801,0.92737947,0.93636762,0.94746955,0.94776044,0.89520170,0.91344309,0.89567568,0.89956363,0.95124064,0.92392176,0.91788803,0.92436923
3.30068800,0.89513700,0.88296490,0.94708330,0.93472886,0.91689778,0.92565528,0.91489059,0.92539451,0.94075634,0.92172822,0.92439869,0.94836621,0.89229739,0.84085841,0.83840425,0.87032848,0.91143904,0.94338167,0.92670279,0.93532055,0.94662875,0.94721367,0.89503625,0.91307864,0.89531585,0.89885983,0.95065897,0.92330527,0.91665911,0.92368736
3.30121400,0.89492368,0.88188411,0.94642681,0.93400792,0.91614639,0.92501224,0.91438678,0.92475256,0.94012161,0.92069156,0.92361939,0.94810179,0.89171055,0.84034077,0.83762083,0.86944507,0.91058797,0.94255533,0.92602509,0.93428169,0.94579301,0.94666386,0.89486671,0.91271213,0.89494472,0.89816845,0.95007529,0.92268776,0.91542918,0.92300550
3.30173900,0.89471034,0.88081570,0.94578165,0.93329827,0.91540421,0.92437330,0.91388397,0.92412391,0.93950111,0.91967013,0.92286150,0.94784446,0.89112575,0.83982415,0.83685631,0.86858340,0.90975432,0.94173912,0.92535351,0.93326329,0.94497145,0.94611707,0.89469511,0.91234767,0.89456431,0.89749874,0.94949766,0.92207227,0.91421040,0.92233077
3.30226500,0.89450114,0.87976698,0.94514889,0.93260405,0.91467845,0.92374158,0.91338839,0.92350963,0.93889689,0.91866596,0.92212506,0.94759425,0.89054825,0.83931076,0.83611493,0.86775180,0.90894427,0.94093508,0.92469214,0.93226641,0.94416814,0.94557840,0.89452454,0.91198632,0.89418083,0.89685284,0.94893013,0.92145883,0.91300888,0.92166729
3.30279000,0.89430221,0.87875448,0.94453470,0.93193552,0.91397832,0.92312528,0.91290927,0.92291277,0.93831504,0.91768921,0.92141513,0.94735520,0.88998425,0.83880805,0.83540824,0.86696682,0.90817216,0.94015435,0.92404609,0.93130025,0.94339218,0.94505594,0.89435805,0.91162909,0.89379938,0.89623585,0.94837877,0.92085659,0.91183782,0.92101912
3.30331700,0.89411672,0.87778346,0.94394221,0.93129889,0.91331102,0.92253270,0.91245283,0.92233233,0.93775761,0.91674397,0.92073176,0.94712632,0.88943903,0.83831501,0.83473947,0.86623266,0.90744212,0.93940102,0.92341844,0.93036894,0.94264563,0.94455479,0.89419673,0.91127397,0.89342618,0.89564579,0.94784863,0.92026968,0.91070335,0.92038937
3.30384200,0.89394869,0.87686211,0.94337653,0.93069822,0.91268063,0.92196996,0.91202418,0.92176929,0.93722762,0.91583833,0.92007695,0.94690960,0.88891563,0.83783155,0.83411587,0.86555652,0.90676028,0.93868013,0.92281632,0.92947552,0.94193352,0.94407896,0.89404563,0.91092191,0.89306631,0.89508567,0.94734577,0.91970621,0.90961355,0.91978310
3.30436900,0.89380337,0.87599260,0.94284392,0.93013871,0.91209128,0.92144433,0.91162955,0.92122679,0.93672918,0.91497843,0.91945686,0.94670711,0.88841830,0.83735455,0.83354388,0.86493951,0.90612975,0.93799982,0.92224486,0.92862824,0.94126095,0.94363153,0.89390687,0.91057609,0.89272189,0.89455350,0.94687526,0.91917642,0.90857963,0.91920445
3.30489600,0.89368072,0.87517386,0.94234848,0.92961827,0.91154398,0.92095990,0.91126685,0.92070890,0.93626328,0.91417339,0.91887352,0.94651681,0.88794908,0.83688075,0.83302660,0.86437848,0.90554846,0.93736212,0.92171121,0.92782911,0.94062893,0.94321047,0.89377939,0.91024063,0.89239082,0.89405028,0.94644011,0.91868541,0.90760464,0.91865851
